Genome project	Gene stable ID
caenorhabditis_remanei	WBGene00051194
caenorhabditis_remanei	WBGene00051195
caenorhabditis_remanei	WBGene00051197
caenorhabditis_remanei	WBGene00051198
caenorhabditis_remanei	WBGene00051199
caenorhabditis_remanei	WBGene00051200
caenorhabditis_remanei	WBGene00051201
caenorhabditis_remanei	WBGene00051202
caenorhabditis_remanei	WBGene00051203
caenorhabditis_remanei	WBGene00051204
caenorhabditis_remanei	WBGene00051205
caenorhabditis_remanei	WBGene00051206
caenorhabditis_remanei	WBGene00051207
caenorhabditis_remanei	WBGene00051208
caenorhabditis_remanei	WBGene00051209
caenorhabditis_remanei	WBGene00051210
caenorhabditis_remanei	WBGene00051212
caenorhabditis_remanei	WBGene00051213
caenorhabditis_remanei	WBGene00051215
caenorhabditis_remanei	WBGene00051216
caenorhabditis_remanei	WBGene00051217
caenorhabditis_remanei	WBGene00051218
caenorhabditis_remanei	WBGene00051219
caenorhabditis_remanei	WBGene00051220
caenorhabditis_remanei	WBGene00051221
caenorhabditis_remanei	WBGene00051222
caenorhabditis_remanei	WBGene00051223
caenorhabditis_remanei	WBGene00051224
caenorhabditis_remanei	WBGene00051225
caenorhabditis_remanei	WBGene00051226
caenorhabditis_remanei	WBGene00051227
caenorhabditis_remanei	WBGene00051229
caenorhabditis_remanei	WBGene00051231
caenorhabditis_remanei	WBGene00051232
caenorhabditis_remanei	WBGene00051233
caenorhabditis_remanei	WBGene00051235
caenorhabditis_remanei	WBGene00051236
caenorhabditis_remanei	WBGene00051237
caenorhabditis_remanei	WBGene00051238
caenorhabditis_remanei	WBGene00051239
caenorhabditis_remanei	WBGene00051240
caenorhabditis_remanei	WBGene00051241
caenorhabditis_remanei	WBGene00051243
caenorhabditis_remanei	WBGene00051245
caenorhabditis_remanei	WBGene00051246
caenorhabditis_remanei	WBGene00051247
caenorhabditis_remanei	WBGene00051248
caenorhabditis_remanei	WBGene00051249
caenorhabditis_remanei	WBGene00051250
caenorhabditis_remanei	WBGene00051251
caenorhabditis_remanei	WBGene00051252
caenorhabditis_remanei	WBGene00051253
caenorhabditis_remanei	WBGene00051254
caenorhabditis_remanei	WBGene00051255
caenorhabditis_remanei	WBGene00051256
caenorhabditis_remanei	WBGene00051257
caenorhabditis_remanei	WBGene00051258
caenorhabditis_remanei	WBGene00051260
caenorhabditis_remanei	WBGene00051261
caenorhabditis_remanei	WBGene00051262
caenorhabditis_remanei	WBGene00051263
caenorhabditis_remanei	WBGene00051264
caenorhabditis_remanei	WBGene00051265
caenorhabditis_remanei	WBGene00051266
caenorhabditis_remanei	WBGene00051267
caenorhabditis_remanei	WBGene00051268
caenorhabditis_remanei	WBGene00051269
caenorhabditis_remanei	WBGene00051270
caenorhabditis_remanei	WBGene00051271
caenorhabditis_remanei	WBGene00051272
caenorhabditis_remanei	WBGene00051273
caenorhabditis_remanei	WBGene00051274
caenorhabditis_remanei	WBGene00051275
caenorhabditis_remanei	WBGene00051276
caenorhabditis_remanei	WBGene00051277
caenorhabditis_remanei	WBGene00051278
caenorhabditis_remanei	WBGene00051279
caenorhabditis_remanei	WBGene00051280
caenorhabditis_remanei	WBGene00051281
caenorhabditis_remanei	WBGene00051283
caenorhabditis_remanei	WBGene00051284
caenorhabditis_remanei	WBGene00051285
caenorhabditis_remanei	WBGene00051286
caenorhabditis_remanei	WBGene00051287
caenorhabditis_remanei	WBGene00051288
caenorhabditis_remanei	WBGene00051289
caenorhabditis_remanei	WBGene00051290
caenorhabditis_remanei	WBGene00051291
caenorhabditis_remanei	WBGene00051295
caenorhabditis_remanei	WBGene00051296
caenorhabditis_remanei	WBGene00051297
caenorhabditis_remanei	WBGene00051298
caenorhabditis_remanei	WBGene00051299
caenorhabditis_remanei	WBGene00051300
caenorhabditis_remanei	WBGene00051301
caenorhabditis_remanei	WBGene00051302
caenorhabditis_remanei	WBGene00051303
caenorhabditis_remanei	WBGene00051304
caenorhabditis_remanei	WBGene00051307
caenorhabditis_remanei	WBGene00051308
caenorhabditis_remanei	WBGene00051309
caenorhabditis_remanei	WBGene00051310
caenorhabditis_remanei	WBGene00051311
caenorhabditis_remanei	WBGene00051312
caenorhabditis_remanei	WBGene00051313
caenorhabditis_remanei	WBGene00051314
caenorhabditis_remanei	WBGene00051315
caenorhabditis_remanei	WBGene00051316
caenorhabditis_remanei	WBGene00051317
caenorhabditis_remanei	WBGene00051318
caenorhabditis_remanei	WBGene00051319
caenorhabditis_remanei	WBGene00051320
caenorhabditis_remanei	WBGene00051321
caenorhabditis_remanei	WBGene00051322
caenorhabditis_remanei	WBGene00051323
caenorhabditis_remanei	WBGene00051324
caenorhabditis_remanei	WBGene00051326
caenorhabditis_remanei	WBGene00051328
caenorhabditis_remanei	WBGene00051329
caenorhabditis_remanei	WBGene00051330
caenorhabditis_remanei	WBGene00051331
caenorhabditis_remanei	WBGene00051332
caenorhabditis_remanei	WBGene00051333
caenorhabditis_remanei	WBGene00051334
caenorhabditis_remanei	WBGene00051335
caenorhabditis_remanei	WBGene00051336
caenorhabditis_remanei	WBGene00051337
caenorhabditis_remanei	WBGene00051338
caenorhabditis_remanei	WBGene00051339
caenorhabditis_remanei	WBGene00051340
caenorhabditis_remanei	WBGene00051341
caenorhabditis_remanei	WBGene00051342
caenorhabditis_remanei	WBGene00051343
caenorhabditis_remanei	WBGene00051344
caenorhabditis_remanei	WBGene00051346
caenorhabditis_remanei	WBGene00051347
caenorhabditis_remanei	WBGene00051348
caenorhabditis_remanei	WBGene00051349
caenorhabditis_remanei	WBGene00051350
caenorhabditis_remanei	WBGene00051351
caenorhabditis_remanei	WBGene00051352
caenorhabditis_remanei	WBGene00051353
caenorhabditis_remanei	WBGene00051354
caenorhabditis_remanei	WBGene00051355
caenorhabditis_remanei	WBGene00051356
caenorhabditis_remanei	WBGene00051357
caenorhabditis_remanei	WBGene00051358
caenorhabditis_remanei	WBGene00051359
caenorhabditis_remanei	WBGene00051360
caenorhabditis_remanei	WBGene00051361
caenorhabditis_remanei	WBGene00051362
caenorhabditis_remanei	WBGene00051363
caenorhabditis_remanei	WBGene00051364
caenorhabditis_remanei	WBGene00051365
caenorhabditis_remanei	WBGene00051366
caenorhabditis_remanei	WBGene00051367
caenorhabditis_remanei	WBGene00051368
caenorhabditis_remanei	WBGene00051369
caenorhabditis_remanei	WBGene00051370
caenorhabditis_remanei	WBGene00051371
caenorhabditis_remanei	WBGene00051372
caenorhabditis_remanei	WBGene00051373
caenorhabditis_remanei	WBGene00051374
caenorhabditis_remanei	WBGene00051375
caenorhabditis_remanei	WBGene00051376
caenorhabditis_remanei	WBGene00051377
caenorhabditis_remanei	WBGene00051378
caenorhabditis_remanei	WBGene00051379
caenorhabditis_remanei	WBGene00051380
caenorhabditis_remanei	WBGene00051381
caenorhabditis_remanei	WBGene00051382
caenorhabditis_remanei	WBGene00051383
caenorhabditis_remanei	WBGene00051384
caenorhabditis_remanei	WBGene00051385
caenorhabditis_remanei	WBGene00051386
caenorhabditis_remanei	WBGene00051387
caenorhabditis_remanei	WBGene00051388
caenorhabditis_remanei	WBGene00051389
caenorhabditis_remanei	WBGene00051390
caenorhabditis_remanei	WBGene00051391
caenorhabditis_remanei	WBGene00051392
caenorhabditis_remanei	WBGene00051393
caenorhabditis_remanei	WBGene00051394
caenorhabditis_remanei	WBGene00051395
caenorhabditis_remanei	WBGene00051396
caenorhabditis_remanei	WBGene00051397
caenorhabditis_remanei	WBGene00051398
caenorhabditis_remanei	WBGene00051401
caenorhabditis_remanei	WBGene00051402
caenorhabditis_remanei	WBGene00051403
caenorhabditis_remanei	WBGene00051404
caenorhabditis_remanei	WBGene00051405
caenorhabditis_remanei	WBGene00051406
caenorhabditis_remanei	WBGene00051407
caenorhabditis_remanei	WBGene00051408
caenorhabditis_remanei	WBGene00051409
caenorhabditis_remanei	WBGene00051410
