Genome project	Gene stable ID
caenorhabditis_elegans	WBGene00000723
caenorhabditis_elegans	WBGene00000724
caenorhabditis_elegans	WBGene00000725
caenorhabditis_elegans	WBGene00000726
caenorhabditis_elegans	WBGene00000727
caenorhabditis_elegans	WBGene00000728
caenorhabditis_elegans	WBGene00000729
caenorhabditis_elegans	WBGene00000730
caenorhabditis_elegans	WBGene00000731
caenorhabditis_elegans	WBGene00000732
caenorhabditis_elegans	WBGene00000733
caenorhabditis_elegans	WBGene00000734
caenorhabditis_elegans	WBGene00000735
caenorhabditis_elegans	WBGene00000736
caenorhabditis_elegans	WBGene00000737
caenorhabditis_elegans	WBGene00000738
caenorhabditis_elegans	WBGene00000739
caenorhabditis_elegans	WBGene00000740
caenorhabditis_elegans	WBGene00000741
caenorhabditis_elegans	WBGene00000742
caenorhabditis_elegans	WBGene00000743
caenorhabditis_elegans	WBGene00000744
caenorhabditis_elegans	WBGene00000745
caenorhabditis_elegans	WBGene00000746
caenorhabditis_elegans	WBGene00000747
caenorhabditis_elegans	WBGene00000748
caenorhabditis_elegans	WBGene00000749
caenorhabditis_elegans	WBGene00000750
caenorhabditis_elegans	WBGene00000751
caenorhabditis_elegans	WBGene00000752
caenorhabditis_elegans	WBGene00000753
caenorhabditis_elegans	WBGene00000754
caenorhabditis_elegans	WBGene00000755
caenorhabditis_elegans	WBGene00000756
caenorhabditis_elegans	WBGene00000757
caenorhabditis_elegans	WBGene00000758
caenorhabditis_elegans	WBGene00000759
caenorhabditis_elegans	WBGene00000760
caenorhabditis_elegans	WBGene00000761
caenorhabditis_elegans	WBGene00000762
caenorhabditis_elegans	WBGene00000763
caenorhabditis_elegans	WBGene00000764
caenorhabditis_elegans	WBGene00000765
caenorhabditis_elegans	WBGene00000766
caenorhabditis_elegans	WBGene00000767
caenorhabditis_elegans	WBGene00000768
caenorhabditis_elegans	WBGene00000770
caenorhabditis_elegans	WBGene00000771
caenorhabditis_elegans	WBGene00000772
caenorhabditis_elegans	WBGene00000773
caenorhabditis_elegans	WBGene00000774
caenorhabditis_elegans	WBGene00000775
caenorhabditis_elegans	WBGene00000776
caenorhabditis_elegans	WBGene00000777
caenorhabditis_elegans	WBGene00000778
caenorhabditis_elegans	WBGene00000779
caenorhabditis_elegans	WBGene00000780
caenorhabditis_elegans	WBGene00000781
caenorhabditis_elegans	WBGene00000782
caenorhabditis_elegans	WBGene00000783
caenorhabditis_elegans	WBGene00000784
caenorhabditis_elegans	WBGene00000785
caenorhabditis_elegans	WBGene00000786
caenorhabditis_elegans	WBGene00000787
caenorhabditis_elegans	WBGene00000788
caenorhabditis_elegans	WBGene00000789
caenorhabditis_elegans	WBGene00000792
caenorhabditis_elegans	WBGene00000793
caenorhabditis_elegans	WBGene00000794
caenorhabditis_elegans	WBGene00000795
caenorhabditis_elegans	WBGene00000796
caenorhabditis_elegans	WBGene00000797
caenorhabditis_elegans	WBGene00000798
caenorhabditis_elegans	WBGene00000799
caenorhabditis_elegans	WBGene00000800
caenorhabditis_elegans	WBGene00000801
caenorhabditis_elegans	WBGene00000802
