Genome project	Gene stable ID
caenorhabditis_briggsae	WBGene00023889
caenorhabditis_briggsae	WBGene00023890
caenorhabditis_briggsae	WBGene00023891
caenorhabditis_briggsae	WBGene00023892
caenorhabditis_briggsae	WBGene00023893
caenorhabditis_briggsae	WBGene00023894
caenorhabditis_briggsae	WBGene00023895
caenorhabditis_briggsae	WBGene00023896
caenorhabditis_briggsae	WBGene00023897
caenorhabditis_briggsae	WBGene00023898
caenorhabditis_briggsae	WBGene00023899
caenorhabditis_briggsae	WBGene00023900
caenorhabditis_briggsae	WBGene00023901
caenorhabditis_briggsae	WBGene00023902
caenorhabditis_briggsae	WBGene00023903
caenorhabditis_briggsae	WBGene00023904
caenorhabditis_briggsae	WBGene00023905
caenorhabditis_briggsae	WBGene00023906
caenorhabditis_briggsae	WBGene00023907
caenorhabditis_briggsae	WBGene00023908
caenorhabditis_briggsae	WBGene00023909
caenorhabditis_briggsae	WBGene00023910
caenorhabditis_briggsae	WBGene00023911
caenorhabditis_briggsae	WBGene00023912
caenorhabditis_briggsae	WBGene00023913
caenorhabditis_briggsae	WBGene00023914
caenorhabditis_briggsae	WBGene00023916
caenorhabditis_briggsae	WBGene00023917
caenorhabditis_briggsae	WBGene00023918
caenorhabditis_briggsae	WBGene00023919
caenorhabditis_briggsae	WBGene00023920
caenorhabditis_briggsae	WBGene00023921
caenorhabditis_briggsae	WBGene00023922
caenorhabditis_briggsae	WBGene00023923
caenorhabditis_briggsae	WBGene00023924
caenorhabditis_briggsae	WBGene00023925
caenorhabditis_briggsae	WBGene00023926
caenorhabditis_briggsae	WBGene00023927
caenorhabditis_briggsae	WBGene00023928
caenorhabditis_briggsae	WBGene00023929
caenorhabditis_briggsae	WBGene00023930
caenorhabditis_briggsae	WBGene00023931
caenorhabditis_briggsae	WBGene00023932
caenorhabditis_briggsae	WBGene00023933
caenorhabditis_briggsae	WBGene00023934
caenorhabditis_briggsae	WBGene00023935
caenorhabditis_briggsae	WBGene00023936
caenorhabditis_briggsae	WBGene00023937
caenorhabditis_briggsae	WBGene00023938
caenorhabditis_briggsae	WBGene00023939
caenorhabditis_briggsae	WBGene00023940
caenorhabditis_briggsae	WBGene00023941
caenorhabditis_briggsae	WBGene00023942
caenorhabditis_briggsae	WBGene00023943
caenorhabditis_briggsae	WBGene00023944
caenorhabditis_briggsae	WBGene00023945
caenorhabditis_briggsae	WBGene00023946
caenorhabditis_briggsae	WBGene00023947
caenorhabditis_briggsae	WBGene00023948
caenorhabditis_briggsae	WBGene00023949
caenorhabditis_briggsae	WBGene00023950
caenorhabditis_briggsae	WBGene00023951
caenorhabditis_briggsae	WBGene00023952
caenorhabditis_briggsae	WBGene00023953
caenorhabditis_briggsae	WBGene00023954
caenorhabditis_briggsae	WBGene00023955
caenorhabditis_briggsae	WBGene00023956
caenorhabditis_briggsae	WBGene00023957
caenorhabditis_briggsae	WBGene00023958
caenorhabditis_briggsae	WBGene00023959
caenorhabditis_briggsae	WBGene00023960
caenorhabditis_briggsae	WBGene00023961
caenorhabditis_briggsae	WBGene00023962
caenorhabditis_briggsae	WBGene00023963
caenorhabditis_briggsae	WBGene00023964
caenorhabditis_briggsae	WBGene00023965
caenorhabditis_briggsae	WBGene00023966
caenorhabditis_briggsae	WBGene00023967
caenorhabditis_briggsae	WBGene00023968
caenorhabditis_briggsae	WBGene00023969
caenorhabditis_briggsae	WBGene00023970
caenorhabditis_briggsae	WBGene00023971
caenorhabditis_briggsae	WBGene00023972
caenorhabditis_briggsae	WBGene00023973
caenorhabditis_briggsae	WBGene00023974
caenorhabditis_briggsae	WBGene00023975
caenorhabditis_briggsae	WBGene00023976
caenorhabditis_briggsae	WBGene00023977
caenorhabditis_briggsae	WBGene00023978
caenorhabditis_briggsae	WBGene00023979
caenorhabditis_briggsae	WBGene00023980
caenorhabditis_briggsae	WBGene00023981
caenorhabditis_briggsae	WBGene00023982
caenorhabditis_briggsae	WBGene00023983
caenorhabditis_briggsae	WBGene00023984
caenorhabditis_briggsae	WBGene00023985
caenorhabditis_briggsae	WBGene00023986
caenorhabditis_briggsae	WBGene00023987
caenorhabditis_briggsae	WBGene00023988
caenorhabditis_briggsae	WBGene00023989
caenorhabditis_briggsae	WBGene00023990
caenorhabditis_briggsae	WBGene00023991
caenorhabditis_briggsae	WBGene00023992
caenorhabditis_briggsae	WBGene00023993
caenorhabditis_briggsae	WBGene00023994
